ID,时刻,wxd,气压高度,Height高度,航班ID,日期
54360,4:21:25,180.5,232,199,14875,20170123
54361,4:21:26,178.3,224,191,14875,20170123
54361,4:21:26,174.8,224,191,14875,20170123
54361,4:21:26,174,224,191,14875,20170123
54361,4:21:26,169.1,224,191,14875,20170123
54362,4:21:27,166.1,216,183,14875,20170123
54362,4:21:27,163.3,216,183,14875,20170123
54362,4:21:27,159.8,216,183,14875,20170123
54362,4:21:27,156.8,216,183,14875,20170123
54363,4:21:28,153.3,192,159,14875,20170123
54363,4:21:28,149,192,159,14875,20170123
54363,4:21:28,145.8,192,159,14875,20170123
54363,4:21:28,143.8,192,159,14875,20170123
54364,4:21:29,141.1,180,147,14875,20170123
54364,4:21:29,140.6,180,147,14875,20170123
54364,4:21:29,133.6,180,147,14875,20170123
54364,4:21:29,130.9,180,147,14875,20170123
54365,4:21:30,126.9,168,135,14875,20170123
54365,4:21:30,123.9,168,135,14875,20170123
54365,4:21:30,120.6,168,135,14875,20170123
54365,4:21:30,117.9,168,135,14875,20170123
54366,4:21:31,113.3,160,127,14875,20170123
54366,4:21:31,110.5,160,127,14875,20170123
54366,4:21:31,108.4,160,127,14875,20170123
54366,4:21:31,107,160,127,14875,20170123
54367,4:21:32,104.5,136,103,14875,20170123
54367,4:21:32,98.6,136,103,14875,20170123
54367,4:21:32,97.8,136,103,14875,20170123
54367,4:21:32,91.9,136,103,14875,20170123
54368,4:21:33,91,124,91,14875,20170123
54368,4:21:33,87.1,124,91,14875,20170123
54368,4:21:33,85.6,124,91,14875,20170123
54368,4:21:33,80.3,124,91,14875,20170123
54369,4:21:34,78.1,112,66,14875,20170123
54369,4:21:34,73,112,66,14875,20170123
54369,4:21:34,71.6,112,66,14875,20170123
54369,4:21:34,66.1,112,66,14875,20170123
54370,4:21:35,65.3,104,55,14875,20170123
54370,4:21:35,60.6,104,55,14875,20170123
54370,4:21:35,58.8,104,55,14875,20170123
54370,4:21:35,54.8,104,55,14875,20170123
54371,4:21:36,52.6,80,42,14875,20170123
54371,4:21:36,48,80,42,14875,20170123
54371,4:21:36,45.8,80,42,14875,20170123
54371,4:21:36,41.8,80,42,14875,20170123
54372,4:21:37,38.8,64,30,14875,20170123
54372,4:21:37,35.1,64,30,14875,20170123
54372,4:21:37,32.9,64,30,14875,20170123
54372,4:21:37,29.5,64,30,14875,20170123
54373,4:21:38,26.9,52,19,14875,20170123
54373,4:21:38,23.9,52,19,14875,20170123
54373,4:21:38,21.8,52,19,14875,20170123
54373,4:21:38,18.9,52,19,14875,20170123
54374,4:21:39,17.4,44,12,14875,20170123
54374,4:21:39,15.4,44,12,14875,20170123
54374,4:21:39,13.6,44,12,14875,20170123
54374,4:21:39,11.8,44,12,14875,20170123
54375,4:21:40,10.8,24,7,14875,20170123
54375,4:21:40,9.1,24,7,14875,20170123
54375,4:21:40,8.3,24,7,14875,20170123
54375,4:21:40,6.8,24,7,14875,20170123
54376,4:21:41,5.6,16,3,14875,20170123
54376,4:21:41,4.4,16,3,14875,20170123
54376,4:21:41,3.9,16,3,14875,20170123
54376,4:21:41,2.9,16,3,14875,20170123
54377,4:21:42,2,8,0,14875,20170123
54377,4:21:42,1.1,8,0,14875,20170123
54377,4:21:42,0.4,8,0,14875,20170123
54377,4:21:42,-0.4,8,0,14875,20170123
57110,6:42:17,503.6,600,502,14876,20170123
57110,6:42:17,498.9,600,502,14876,20170123
57110,6:42:17,492.8,600,502,14876,20170123
57110,6:42:17,491.3,600,502,14876,20170123
57111,6:42:18,490.4,588,490,14876,20170123
57111,6:42:18,486,588,490,14876,20170123
57111,6:42:18,483.9,588,490,14876,20170123
57111,6:42:18,479.1,588,490,14876,20170123
57112,6:42:19,474.4,564,466,14876,20170123
57112,6:42:19,469,564,466,14876,20170123
57112,6:42:19,465.3,564,466,14876,20170123
57112,6:42:19,462.6,564,466,14876,20170123
57113,6:42:20,459.6,556,458,14876,20170123
57113,6:42:20,459.9,556,458,14876,20170123
57113,6:42:20,458.3,556,458,14876,20170123
57113,6:42:20,457.6,556,458,14876,20170123
57114,6:42:21,450.9,548,450,14876,20170123
57114,6:42:21,447.4,548,450,14876,20170123
57114,6:42:21,442.3,548,450,14876,20170123
57114,6:42:21,439.5,548,450,14876,20170123
57115,6:42:22,417.5,536,438,14876,20170123
57115,6:42:22,416.4,536,438,14876,20170123
57115,6:42:22,420.4,536,438,14876,20170123
57115,6:42:22,413.6,536,438,14876,20170123
57116,6:42:23,403.6,512,414,14876,20170123
57116,6:42:23,407.6,512,414,14876,20170123
57116,6:42:23,408.8,512,414,14876,20170123
57116,6:42:23,409.5,512,414,14876,20170123
57117,6:42:24,401.3,504,406,14876,20170123
57117,6:42:24,396.1,504,406,14876,20170123
57117,6:42:24,388.9,504,406,14876,20170123
57117,6:42:24,386.8,504,406,14876,20170123
57118,6:42:25,381.1,496,398,14876,20170123
57118,6:42:25,376.6,496,398,14876,20170123
57118,6:42:25,373.5,496,398,14876,20170123
57118,6:42:25,372.3,496,398,14876,20170123
57119,6:42:26,368.8,484,386,14876,20170123
57119,6:42:26,365.8,484,386,14876,20170123
57119,6:42:26,363.9,484,386,14876,20170123
57119,6:42:26,358.9,484,386,14876,20170123
57120,6:42:27,354.3,464,366,14876,20170123
57120,6:42:27,353.1,464,366,14876,20170123
57120,6:42:27,349,464,366,14876,20170123
57120,6:42:27,344.4,464,366,14876,20170123
57121,6:42:28,337.1,456,358,14876,20170123
57121,6:42:28,337,456,358,14876,20170123
57121,6:42:28,340.5,456,358,14876,20170123
57121,6:42:28,333.9,456,358,14876,20170123
57122,6:42:29,327.9,448,350,14876,20170123
57122,6:42:29,322.6,448,350,14876,20170123
57122,6:42:29,318.9,448,350,14876,20170123
57122,6:42:29,314.8,448,350,14876,20170123
57123,6:42:30,308.6,436,338,14876,20170123
57123,6:42:30,308.4,436,338,14876,20170123
57123,6:42:30,309.8,436,338,14876,20170123
57123,6:42:30,312.4,436,338,14876,20170123
57124,6:42:31,311.3,416,318,14876,20170123
57124,6:42:31,310,416,318,14876,20170123
57124,6:42:31,310,416,318,14876,20170123
57124,6:42:31,309.4,416,318,14876,20170123
57125,6:42:32,301.5,408,310,14876,20170123
57125,6:42:32,299.4,408,310,14876,20170123
57125,6:42:32,300.1,408,310,14876,20170123
57125,6:42:32,303.8,408,310,14876,20170123
57126,6:42:33,292.1,396,298,14876,20170123
57126,6:42:33,266.6,396,298,14876,20170123
57126,6:42:33,270.8,396,298,14876,20170123
57126,6:42:33,287.3,396,298,14876,20170123
57127,6:42:34,286.5,384,286,14876,20170123
57127,6:42:34,284.1,384,286,14876,20170123
57127,6:42:34,272.3,384,286,14876,20170123
57127,6:42:34,272.8,384,286,14876,20170123
57128,6:42:35,260.8,364,266,14876,20170123
57128,6:42:35,253.9,364,266,14876,20170123
57128,6:42:35,262.8,364,266,14876,20170123
57128,6:42:35,266.6,364,266,14876,20170123
57129,6:42:36,264.1,356,258,14876,20170123
57129,6:42:36,260.4,356,258,14876,20170123
57129,6:42:36,258.5,356,258,14876,20170123
57129,6:42:36,253.4,356,258,14876,20170123
57130,6:42:37,250,344,246,14876,20170123
57130,6:42:37,247,344,246,14876,20170123
57130,6:42:37,243,344,246,14876,20170123
57130,6:42:37,242.5,344,246,14876,20170123
57131,6:42:38,242,336,238,14876,20170123
57131,6:42:38,237.5,336,238,14876,20170123
57131,6:42:38,238.1,336,238,14876,20170123
57131,6:42:38,234.4,336,238,14876,20170123
57132,6:42:39,232,312,214,14876,20170123
57132,6:42:39,228.1,312,214,14876,20170123
57132,6:42:39,222.3,312,214,14876,20170123
57132,6:42:39,224.3,312,214,14876,20170123
57133,6:42:40,222.8,304,206,14876,20170123
57133,6:42:40,221.1,304,206,14876,20170123
57133,6:42:40,215.3,304,206,14876,20170123
57133,6:42:40,211.8,304,206,14876,20170123
57134,6:42:41,207.6,292,194,14876,20170123
57134,6:42:41,206.9,292,194,14876,20170123
57134,6:42:41,199.5,292,194,14876,20170123
57134,6:42:41,197.8,292,194,14876,20170123
57135,6:42:42,191,284,186,14876,20170123
57135,6:42:42,191,284,186,14876,20170123
57135,6:42:42,185.3,284,186,14876,20170123
57135,6:42:42,185.1,284,186,14876,20170123
57136,6:42:43,179.4,264,166,14876,20170123
57136,6:42:43,176.8,264,166,14876,20170123
57136,6:42:43,172.5,264,166,14876,20170123
57136,6:42:43,167.5,264,166,14876,20170123
57137,6:42:44,166.1,252,154,14876,20170123
57137,6:42:44,165.4,252,154,14876,20170123
57137,6:42:44,161,252,154,14876,20170123
57137,6:42:44,157.1,252,154,14876,20170123
57138,6:42:45,151.6,244,146,14876,20170123
57138,6:42:45,147.4,244,146,14876,20170123
57138,6:42:45,145.5,244,146,14876,20170123
57138,6:42:45,141.3,244,146,14876,20170123
57139,6:42:46,139.1,232,134,14876,20170123
57139,6:42:46,136,232,134,14876,20170123
57139,6:42:46,134.5,232,134,14876,20170123
57139,6:42:46,132.3,232,134,14876,20170123
57140,6:42:47,131.5,212,114,14876,20170123
57140,6:42:47,128.1,212,114,14876,20170123
57140,6:42:47,125.6,212,114,14876,20170123
57140,6:42:47,122.9,212,114,14876,20170123
57141,6:42:48,121.9,204,106,14876,20170123
57141,6:42:48,119.3,204,106,14876,20170123
57141,6:42:48,112.8,204,106,14876,20170123
57141,6:42:48,110.6,204,106,14876,20170123
57142,6:42:49,107.4,196,98,14876,20170123
57142,6:42:49,104.6,196,98,14876,20170123
57142,6:42:49,99.1,196,98,14876,20170123
57142,6:42:49,97.6,196,98,14876,20170123
57143,6:42:50,93.4,184,86,14876,20170123
57143,6:42:50,91.8,184,86,14876,20170123
57143,6:42:50,87.3,184,86,14876,20170123
57143,6:42:50,86.6,184,86,14876,20170123
57144,6:42:51,80.6,160,73,14876,20170123
57144,6:42:51,79.4,160,73,14876,20170123
57144,6:42:51,74.1,160,73,14876,20170123
57144,6:42:51,73.3,160,73,14876,20170123
57145,6:42:52,66.9,152,57,14876,20170123
57145,6:42:52,64.6,152,57,14876,20170123
57145,6:42:52,59.5,152,57,14876,20170123
57145,6:42:52,57.4,152,57,14876,20170123
57146,6:42:53,52.1,140,44,14876,20170123
57146,6:42:53,50.1,140,44,14876,20170123
57146,6:42:53,45.8,140,44,14876,20170123
57146,6:42:53,44.1,140,44,14876,20170123
57147,6:42:54,40.4,128,34,14876,20170123
57147,6:42:54,38.4,128,34,14876,20170123
57147,6:42:54,35.5,128,34,14876,20170123
57147,6:42:54,33.9,128,34,14876,20170123
57148,6:42:55,30.9,104,24,14876,20170123
57148,6:42:55,28.6,104,24,14876,20170123
57148,6:42:55,25.9,104,24,14876,20170123
57148,6:42:55,23.5,104,24,14876,20170123
57149,6:42:56,20.3,92,14,14876,20170123
57149,6:42:56,18.5,92,14,14876,20170123
57149,6:42:56,15.8,92,14,14876,20170123
57149,6:42:56,14,92,14,14876,20170123
57150,6:42:57,12.5,84,9,14876,20170123
57150,6:42:57,11.3,84,9,14876,20170123
57150,6:42:57,9.9,84,9,14876,20170123
57150,6:42:57,8.8,84,9,14876,20170123
57151,6:42:58,7.4,80,5,14876,20170123
57151,6:42:58,6.5,80,5,14876,20170123
57151,6:42:58,5.3,80,5,14876,20170123
57151,6:42:58,4.5,80,5,14876,20170123
57152,6:42:59,3.3,60,1,14876,20170123
57152,6:42:59,2.8,60,1,14876,20170123
57152,6:42:59,1.5,60,1,14876,20170123
57152,6:42:59,0.9,60,1,14876,20170123
57153,6:43:00,0.3,60,0,14876,20170123
57153,6:43:00,-0.1,60,0,14876,20170123
57153,6:43:00,-0.3,60,0,14876,20170123
57153,6:43:00,-0.1,60,0,14876,20170123
62220,10:24:08,511,528,515,14877,20170123
62220,10:24:08,505.1,528,515,14877,20170123
62220,10:24:08,479,528,515,14877,20170123
62220,10:24:08,456.1,528,515,14877,20170123
62221,10:24:09,432.8,512,499,14877,20170123
62221,10:24:09,423.5,512,499,14877,20170123
62221,10:24:09,417,512,499,14877,20170123
62221,10:24:09,413.9,512,499,14877,20170123
62222,10:24:10,434.4,500,487,14877,20170123
62222,10:24:10,443.4,500,487,14877,20170123
62222,10:24:10,443.9,500,487,14877,20170123
62222,10:24:10,462.5,500,487,14877,20170123
62223,10:24:11,451,488,475,14877,20170123
62223,10:24:11,434,488,475,14877,20170123
62223,10:24:11,438.8,488,475,14877,20170123
62223,10:24:11,446.3,488,475,14877,20170123
62224,10:24:12,443.4,480,467,14877,20170123
62224,10:24:12,435.4,480,467,14877,20170123
62224,10:24:12,439.1,480,467,14877,20170123
62224,10:24:12,443.5,480,467,14877,20170123
62225,10:24:13,443.4,460,447,14877,20170123
62225,10:24:13,447,460,447,14877,20170123
62225,10:24:13,448.8,460,447,14877,20170123
62225,10:24:13,436.5,460,447,14877,20170123
62226,10:24:14,435.1,448,435,14877,20170123
62226,10:24:14,427.5,448,435,14877,20170123
62226,10:24:14,424.8,448,435,14877,20170123
62226,10:24:14,428,448,435,14877,20170123
62227,10:24:15,429,440,427,14877,20170123
62227,10:24:15,424,440,427,14877,20170123
62227,10:24:15,426.9,440,427,14877,20170123
62227,10:24:15,419.3,440,427,14877,20170123
62228,10:24:16,416.6,432,419,14877,20170123
62228,10:24:16,410.5,432,419,14877,20170123
62228,10:24:16,406.8,432,419,14877,20170123
62228,10:24:16,402.9,432,419,14877,20170123
62229,10:24:17,399,412,399,14877,20170123
62229,10:24:17,378.5,412,399,14877,20170123
62229,10:24:17,360.3,412,399,14877,20170123
62229,10:24:17,370.9,412,399,14877,20170123
62230,10:24:18,375.4,404,391,14877,20170123
62230,10:24:18,367,404,391,14877,20170123
62230,10:24:18,347.4,404,391,14877,20170123
62230,10:24:18,344.9,404,391,14877,20170123
62231,10:24:19,351.8,392,379,14877,20170123
62231,10:24:19,366,392,379,14877,20170123
62231,10:24:19,362.8,392,379,14877,20170123
62231,10:24:19,353.6,392,379,14877,20170123
62232,10:24:20,350.5,384,371,14877,20170123
62232,10:24:20,348.9,384,371,14877,20170123
62232,10:24:20,352,384,371,14877,20170123
62232,10:24:20,341.1,384,371,14877,20170123
62233,10:24:21,329,364,351,14877,20170123
62233,10:24:21,308.1,364,351,14877,20170123
62233,10:24:21,313.5,364,351,14877,20170123
62233,10:24:21,328.6,364,351,14877,20170123
62234,10:24:22,324.3,356,343,14877,20170123
62234,10:24:22,332.4,356,343,14877,20170123
62234,10:24:22,322,356,343,14877,20170123
62234,10:24:22,322.5,356,343,14877,20170123
62235,10:24:23,324.8,344,331,14877,20170123
62235,10:24:23,304.9,344,331,14877,20170123
62235,10:24:23,296.9,344,331,14877,20170123
62235,10:24:23,311.6,344,331,14877,20170123
62236,10:24:24,318.8,332,319,14877,20170123
62236,10:24:24,300.4,332,319,14877,20170123
62236,10:24:24,289,332,319,14877,20170123
62236,10:24:24,296,332,319,14877,20170123
62237,10:24:25,300.4,312,299,14877,20170123
62237,10:24:25,297,312,299,14877,20170123
62237,10:24:25,299,312,299,14877,20170123
62237,10:24:25,298.8,312,299,14877,20170123
62238,10:24:26,297,300,287,14877,20170123
62238,10:24:26,295.1,300,287,14877,20170123
62238,10:24:26,290.3,300,287,14877,20170123
62238,10:24:26,288.9,300,287,14877,20170123
62239,10:24:27,285.3,288,275,14877,20170123
62239,10:24:27,281,288,275,14877,20170123
62239,10:24:27,278.8,288,275,14877,20170123
62239,10:24:27,275.8,288,275,14877,20170123
62240,10:24:28,272.9,280,267,14877,20170123
62240,10:24:28,266.8,280,267,14877,20170123
62240,10:24:28,263.9,280,267,14877,20170123
62240,10:24:28,259,280,267,14877,20170123
62241,10:24:29,254.5,260,247,14877,20170123
62241,10:24:29,253.4,260,247,14877,20170123
62241,10:24:29,248.9,260,247,14877,20170123
62241,10:24:29,251,260,247,14877,20170123
62242,10:24:30,238.3,248,235,14877,20170123
62242,10:24:30,233.4,248,235,14877,20170123
62242,10:24:30,232.4,248,235,14877,20170123
62242,10:24:30,228.9,248,235,14877,20170123
62243,10:24:31,227.6,236,223,14877,20170123
62243,10:24:31,227.4,236,223,14877,20170123
62243,10:24:31,228.1,236,223,14877,20170123
62243,10:24:31,223.5,236,223,14877,20170123
62244,10:24:32,221.9,228,215,14877,20170123
62244,10:24:32,218.9,228,215,14877,20170123
62244,10:24:32,217.3,228,215,14877,20170123
62244,10:24:32,211.3,228,215,14877,20170123
62245,10:24:33,210.9,208,195,14877,20170123
62245,10:24:33,208,208,195,14877,20170123
62245,10:24:33,203.9,208,195,14877,20170123
62245,10:24:33,198.9,208,195,14877,20170123
62246,10:24:34,197.4,196,183,14877,20170123
62246,10:24:34,194.3,196,183,14877,20170123
62246,10:24:34,191.5,196,183,14877,20170123
62246,10:24:34,188,196,183,14877,20170123
62247,10:24:35,186.4,188,175,14877,20170123
62247,10:24:35,183.4,188,175,14877,20170123
62247,10:24:35,184.6,188,175,14877,20170123
62247,10:24:35,178.9,188,175,14877,20170123
62248,10:24:36,176.4,180,167,14877,20170123
62248,10:24:36,170.8,180,167,14877,20170123
62248,10:24:36,169.9,180,167,14877,20170123
62248,10:24:36,164.8,180,167,14877,20170123
62249,10:24:37,161.6,164,151,14877,20170123
62249,10:24:37,157,164,151,14877,20170123
62249,10:24:37,154.5,164,151,14877,20170123
62249,10:24:37,153.1,164,151,14877,20170123
62250,10:24:38,149.9,152,139,14877,20170123
62250,10:24:38,147.4,152,139,14877,20170123
62250,10:24:38,143.9,152,139,14877,20170123
62250,10:24:38,143.8,152,139,14877,20170123
62251,10:24:39,137.4,144,131,14877,20170123
62251,10:24:39,133,144,131,14877,20170123
62251,10:24:39,130.5,144,131,14877,20170123
62251,10:24:39,129.4,144,131,14877,20170123
62252,10:24:40,127.4,132,119,14877,20170123
62252,10:24:40,116.9,132,119,14877,20170123
62252,10:24:40,119.9,132,119,14877,20170123
62252,10:24:40,119,132,119,14877,20170123
62253,10:24:41,114.5,112,99,14877,20170123
62253,10:24:41,109.9,112,99,14877,20170123
62253,10:24:41,107.5,112,99,14877,20170123
62253,10:24:41,103.3,112,99,14877,20170123
62254,10:24:42,101,100,87,14877,20170123
62254,10:24:42,96.4,100,87,14877,20170123
62254,10:24:42,95.4,100,87,14877,20170123
62254,10:24:42,89.6,100,87,14877,20170123
62255,10:24:43,88.6,92,77,14877,20170123
62255,10:24:43,82.8,92,77,14877,20170123
62255,10:24:43,84.1,92,77,14877,20170123
62255,10:24:43,76.9,92,77,14877,20170123
62256,10:24:44,75.8,80,66,14877,20170123
62256,10:24:44,71.3,80,66,14877,20170123
62256,10:24:44,70.3,80,66,14877,20170123
62256,10:24:44,65.5,80,66,14877,20170123
62257,10:24:45,64.5,60,55,14877,20170123
62257,10:24:45,60.1,60,55,14877,20170123
62257,10:24:45,58.3,60,55,14877,20170123
62257,10:24:45,54.6,60,55,14877,20170123
62258,10:24:46,52.1,48,43,14877,20170123
62258,10:24:46,48.4,48,43,14877,20170123
62258,10:24:46,46.3,48,43,14877,20170123
62258,10:24:46,42.6,48,43,14877,20170123
62259,10:24:47,40,40,31,14877,20170123
62259,10:24:47,37.1,40,31,14877,20170123
62259,10:24:47,34.3,40,31,14877,20170123
62259,10:24:47,30.9,40,31,14877,20170123
62260,10:24:48,28.8,28,21,14877,20170123
62260,10:24:48,25.6,28,21,14877,20170123
62260,10:24:48,23.4,28,21,14877,20170123
62260,10:24:48,21.3,28,21,14877,20170123
62261,10:24:49,18.8,0,11,14877,20170123
62261,10:24:49,16.3,0,11,14877,20170123
62261,10:24:49,14.3,0,11,14877,20170123
62261,10:24:49,11.4,0,11,14877,20170123
62262,10:24:50,9.8,-12,5,14877,20170123
62262,10:24:50,7.6,-12,5,14877,20170123
62262,10:24:50,6.5,-12,5,14877,20170123
62262,10:24:50,4.6,-12,5,14877,20170123
62263,10:24:51,4,-20,1,14877,20170123
62263,10:24:51,2.9,-20,1,14877,20170123
62263,10:24:51,2.1,-20,1,14877,20170123
62263,10:24:51,1.3,-20,1,14877,20170123
62264,10:24:52,1,-24,0,14877,20170123
62264,10:24:52,0.5,-24,0,14877,20170123
62264,10:24:52,0,-24,0,14877,20170123
62264,10:24:52,-0.4,-24,0,14877,20170123
66487,13:42:58,496.1,620,512,14878,20170123
66487,13:42:58,493.5,620,512,14878,20170123
66487,13:42:58,488.3,620,512,14878,20170123
66487,13:42:58,485.8,620,512,14878,20170123
66488,13:42:59,475.6,596,488,14878,20170123
66488,13:42:59,470.8,596,488,14878,20170123
66488,13:42:59,471.4,596,488,14878,20170123
66488,13:42:59,475.9,596,488,14878,20170123
66489,13:43:00,464.1,588,480,14878,20170123
66489,13:43:00,461.8,588,480,14878,20170123
66489,13:43:00,442.9,588,480,14878,20170123
66489,13:43:00,441.6,588,480,14878,20170123
66490,13:43:01,448.1,576,468,14878,20170123
66490,13:43:01,444.9,576,468,14878,20170123
66490,13:43:01,441.1,576,468,14878,20170123
66490,13:43:01,442.5,576,468,14878,20170123
66491,13:43:02,438.6,564,456,14878,20170123
66491,13:43:02,437,564,456,14878,20170123
66491,13:43:02,431.4,564,456,14878,20170123
66491,13:43:02,429.3,564,456,14878,20170123
66492,13:43:03,424.9,540,432,14878,20170123
66492,13:43:03,421,540,432,14878,20170123
66492,13:43:03,417,540,432,14878,20170123
66492,13:43:03,411.4,540,432,14878,20170123
66493,13:43:04,404,528,420,14878,20170123
66493,13:43:04,404.6,528,420,14878,20170123
66493,13:43:04,402.9,528,420,14878,20170123
66493,13:43:04,395.8,528,420,14878,20170123
66494,13:43:05,390.9,516,408,14878,20170123
66494,13:43:05,386.1,516,408,14878,20170123
66494,13:43:05,386,516,408,14878,20170123
66494,13:43:05,382.5,516,408,14878,20170123
66495,13:43:06,374.3,508,400,14878,20170123
66495,13:43:06,375.9,508,400,14878,20170123
66495,13:43:06,373.4,508,400,14878,20170123
66495,13:43:06,371.5,508,400,14878,20170123
66496,13:43:07,367.5,488,380,14878,20170123
66496,13:43:07,366.3,488,380,14878,20170123
66496,13:43:07,361.4,488,380,14878,20170123
66496,13:43:07,359.8,488,380,14878,20170123
66497,13:43:08,355.3,480,372,14878,20170123
66497,13:43:08,353.9,480,372,14878,20170123
66497,13:43:08,351.3,480,372,14878,20170123
66497,13:43:08,349.3,480,372,14878,20170123
66498,13:43:09,344.9,472,364,14878,20170123
66498,13:43:09,341.1,472,364,14878,20170123
66498,13:43:09,334.8,472,364,14878,20170123
66498,13:43:09,337,472,364,14878,20170123
66499,13:43:10,332.5,464,356,14878,20170123
66499,13:43:10,325.1,464,356,14878,20170123
66499,13:43:10,240.3,464,356,14878,20170123
66499,13:43:10,225,464,356,14878,20170123
66500,13:43:11,259.5,448,340,14878,20170123
66500,13:43:11,289.9,448,340,14878,20170123
66500,13:43:11,305.8,448,340,14878,20170123
66500,13:43:11,305.9,448,340,14878,20170123
66501,13:43:12,305.4,440,332,14878,20170123
66501,13:43:12,306.8,440,332,14878,20170123
66501,13:43:12,305.4,440,332,14878,20170123
66501,13:43:12,308.6,440,332,14878,20170123
66502,13:43:13,305.3,432,324,14878,20170123
66502,13:43:13,296.1,432,324,14878,20170123
66502,13:43:13,253.4,432,324,14878,20170123
66502,13:43:13,225.1,432,324,14878,20170123
66503,13:43:14,220.8,420,312,14878,20170123
66503,13:43:14,258,420,312,14878,20170123
66503,13:43:14,281,420,312,14878,20170123
66503,13:43:14,281.4,420,312,14878,20170123
66504,13:43:15,262.4,400,292,14878,20170123
66504,13:43:15,264.8,400,292,14878,20170123
66504,13:43:15,230.5,400,292,14878,20170123
66504,13:43:15,258.4,400,292,14878,20170123
66505,13:43:16,226.3,388,280,14878,20170123
66505,13:43:16,234.4,388,280,14878,20170123
66505,13:43:16,237.6,388,280,14878,20170123
66505,13:43:16,235.3,388,280,14878,20170123
66506,13:43:17,248,380,272,14878,20170123
66506,13:43:17,244.9,380,272,14878,20170123
66506,13:43:17,245.1,380,272,14878,20170123
66506,13:43:17,238.1,380,272,14878,20170123
66507,13:43:18,230.4,368,260,14878,20170123
66507,13:43:18,229.3,368,260,14878,20170123
66507,13:43:18,234,368,260,14878,20170123
66507,13:43:18,233.4,368,260,14878,20170123
66508,13:43:19,223.6,348,240,14878,20170123
66508,13:43:19,226.4,348,240,14878,20170123
66508,13:43:19,222.5,348,240,14878,20170123
66508,13:43:19,218.9,348,240,14878,20170123
66509,13:43:20,207.3,340,232,14878,20170123
66509,13:43:20,208.1,340,232,14878,20170123
66509,13:43:20,201.5,340,232,14878,20170123
66509,13:43:20,201.3,340,232,14878,20170123
66510,13:43:21,197.3,324,216,14878,20170123
66510,13:43:21,192.4,324,216,14878,20170123
66510,13:43:21,192.8,324,216,14878,20170123
66510,13:43:21,194.8,324,216,14878,20170123
66511,13:43:22,193.4,316,208,14878,20170123
66511,13:43:22,188.9,316,208,14878,20170123
66511,13:43:22,188.5,316,208,14878,20170123
66511,13:43:22,185.5,316,208,14878,20170123
66512,13:43:23,182.8,296,188,14878,20170123
66512,13:43:23,179.5,296,188,14878,20170123
66512,13:43:23,176.1,296,188,14878,20170123
66512,13:43:23,173.3,296,188,14878,20170123
66513,13:43:24,170.9,284,176,14878,20170123
66513,13:43:24,169.5,284,176,14878,20170123
66513,13:43:24,165.3,284,176,14878,20170123
66513,13:43:24,162.5,284,176,14878,20170123
66514,13:43:25,159.3,272,164,14878,20170123
66514,13:43:25,155.6,272,164,14878,20170123
66514,13:43:25,152.4,272,164,14878,20170123
66514,13:43:25,149.1,272,164,14878,20170123
66515,13:43:26,148.6,264,156,14878,20170123
66515,13:43:26,143.8,264,156,14878,20170123
66515,13:43:26,143,264,156,14878,20170123
66515,13:43:26,139.6,264,156,14878,20170123
66516,13:43:27,141.3,244,136,14878,20170123
66516,13:43:27,137.4,244,136,14878,20170123
66516,13:43:27,129.6,244,136,14878,20170123
66516,13:43:27,128.1,244,136,14878,20170123
66517,13:43:28,123.1,236,128,14878,20170123
66517,13:43:28,123.1,236,128,14878,20170123
66517,13:43:28,116,236,128,14878,20170123
66517,13:43:28,114.9,236,128,14878,20170123
66518,13:43:29,111.5,228,120,14878,20170123
66518,13:43:29,111,228,120,14878,20170123
66518,13:43:29,107,228,120,14878,20170123
66518,13:43:29,104.3,228,120,14878,20170123
66519,13:43:30,101.6,224,116,14878,20170123
66519,13:43:30,100.3,224,116,14878,20170123
66519,13:43:30,96.6,224,116,14878,20170123
66519,13:43:30,95.8,224,116,14878,20170123
66520,13:43:31,91.4,204,96,14878,20170123
66520,13:43:31,89.8,204,96,14878,20170123
66520,13:43:31,86.5,204,96,14878,20170123
66520,13:43:31,85.8,204,96,14878,20170123
66521,13:43:32,82.8,200,76,14878,20170123
66521,13:43:32,81.4,200,76,14878,20170123
66521,13:43:32,78,200,76,14878,20170123
66521,13:43:32,76.3,200,76,14878,20170123
66522,13:43:33,73.5,188,65,14878,20170123
66522,13:43:33,70.4,188,65,14878,20170123
66522,13:43:33,69.3,188,65,14878,20170123
66522,13:43:33,64.8,188,65,14878,20170123
66523,13:43:34,63.1,176,52,14878,20170123
66523,13:43:34,58.6,176,52,14878,20170123
66523,13:43:34,56.6,176,52,14878,20170123
66523,13:43:34,51.6,176,52,14878,20170123
66524,13:43:35,49.6,156,41,14878,20170123
66524,13:43:35,46,156,41,14878,20170123
66524,13:43:35,42.5,156,41,14878,20170123
66524,13:43:35,40.6,156,41,14878,20170123
66525,13:43:36,38.3,144,29,14878,20170123
66525,13:43:36,34.9,144,29,14878,20170123
66525,13:43:36,31.4,144,29,14878,20170123
66525,13:43:36,29.4,144,29,14878,20170123
66526,13:43:37,26,132,20,14878,20170123
66526,13:43:37,24.3,132,20,14878,20170123
66526,13:43:37,21.5,132,20,14878,20170123
66526,13:43:37,19.8,132,20,14878,20170123
66527,13:43:38,17.4,120,13,14878,20170123
66527,13:43:38,16.4,120,13,14878,20170123
